Intercolumnar_distance,upper_margin,lower_margin,exploitation,row_number,modular_ratio,inter_linear_spacing,weight,peak_number,modular_ratio/inter_linear_spacing,class
0.266074,0.109171,0.207175,-0.8491790000000001,0.261718,-0.266459,0.144676,0.782887,-0.154186,-0.195883,Clarius
0.1426359999999999,-0.448263,0.438342,0.978909,0.261718,-0.266459,0.182426,0.970653,-0.1230049999999999,-0.191724,Clarius
0.192011,-0.03215,0.249852,-0.4187649999999999,0.17234,0.854712,-11.935457,-0.3921719999999999,-0.1230049999999999,-6.719324,Clarius
-0.240024,-0.534626,0.075589,-0.617039,0.17234,0.439463,0.55993,-0.426849,0.40708,0.200309,Philippus
0.229043,-1.044953,0.349432,0.8424299999999999,0.261718,0.730137,0.333428,1.042315,0.219991,0.596971,Marcus
0.710453,-0.283388,0.128935,0.601905,0.976743,-0.681707,-0.799085,0.611798,1.03071,-0.0574059999999999,Coronavirucus
0.043885,-0.079257,0.061363,0.5650850000000001,0.261718,0.771662,0.069175,0.315092,-0.341275,0.781209,Marcus
-0.017834,-0.275537,0.388552,0.949727,0.261718,0.730137,0.257927,-0.8326110000000001,-1.120812,0.652328,Clarius
-0.116585,-0.079257,0.381439,1.540879,0.17234,1.768258,0.408929,0.49251,1.498432,1.467797,Mongucus
0.229043,-0.008597,0.175168,0.087408,0.17234,-0.515608,0.597681,0.5936640000000001,0.001721,-0.6536770000000001,Marcus
-0.560964,0.329004,0.296086,0.755571,0.261718,0.439463,0.257927,0.6365529999999999,0.1888099999999999,0.374722,Philippus
0.377169,0.164129,0.139604,-0.241825,0.17234,0.107265,-0.006326,-1.11959,-0.372457,0.223816,Marcus
-0.141273,-0.055704,0.207175,0.246982,0.261718,-0.10036,-0.232828,1.227694,0.126447,0.153667,Clarius
-0.252367,0.062064,0.1716109999999999,-0.420108,0.261718,-0.183409,-0.232828,-0.192737,0.438262,0.084628,Philippus
0.327793,0.179832,0.157386,-0.508846,0.17234,-2.301176,-0.157328,-2.238034,0.1888099999999999,-1.928181,Marcus
0.1056039999999999,-0.149918,0.438342,0.934659,0.261718,1.0623360000000002,0.333428,0.042985,0.032902,0.890224,Marcus
-0.116585,-0.581733,0.569929,1.083313,0.082961,-0.764757,-0.34608,1.443418,0.469443,-0.39325,Esequlius
1.37702,-0.063555,0.349432,0.4057199999999999,0.17234,-0.183409,0.408929,0.369979,0.032902,-0.252096,Marcus
4.96908,-0.385453,0.1431599999999999,-2.600732,0.976743,-1.38763,-0.799085,-0.75295,1.093072,-0.7504310000000001,Coronavirucus
-0.054866,0.313302,0.05425,0.218427,0.261718,0.107265,0.106925,0.1444109999999999,-0.029461,0.160539,Marcus
0.2907619999999999,0.156278,0.136047,1.401386,0.082961,0.730137,0.257927,0.958305,0.313536,0.627265,Marcus
0.759828,-1.304042,-0.023991,-0.973663,-0.006417,0.190314,-0.38383,0.35967,1.311343,0.528449,Coronavirucus
-0.091897,-0.220579,0.2747469999999999,0.567174,-0.185173,0.231839,0.824183,0.730834,-0.154186,-0.119851,Marcus
0.241386,-0.157769,0.338762,-1.203923,0.261718,-0.432558,0.52218,0.361436,-0.310094,-0.5451560000000001,Marcus
0.266074,0.2112369999999999,0.1147089999999999,0.937882,0.261718,0.439463,0.106925,1.439457,0.62535,0.4601449999999999,Marcus
0.500607,0.140576,0.388552,-0.637358,0.261718,-1.470679,0.710932,-0.1282589999999999,-2.679886,-1.533484,Paithonius
-0.017834,-0.275537,0.388552,0.949727,0.261718,0.231839,-2.875357,0.795585,0.219991,-1.408002,Clarius
-0.0301779999999999,-0.189174,0.2427389999999999,-0.4087989999999999,0.261718,-0.723232,0.182426,-0.643602,-0.372457,-0.638776,Clarius
-0.351118,0.014957,0.214288,0.736624,0.17234,-0.6401819999999999,0.333428,1.451592,0.438262,-0.637318,Philippus
0.2166989999999999,0.2976,0.249852,-0.041313,0.261718,-0.847807,-0.119577,0.302219,0.095265,-0.593896,Marcus
-0.190648,-0.691649,0.28186,-0.194472,0.17234,-0.474083,0.333428,0.609255,0.968347,-0.4604689999999999,Philippus
0.25373,-0.338346,0.352988,-1.154243,0.17234,0.314889,0.446679,-0.039666,-0.0606419999999999,0.156115,Clarius
-0.104241,0.022808,0.3778829999999999,1.279945,0.17234,1.103861,-0.34608,-0.458942,0.282354,1.421361,Mongucus
-0.042522,0.140576,0.089814,0.07231,0.261718,1.145386,0.257927,-0.44506,-0.310094,1.0068700000000002,Marcus
0.043885,0.030659,0.537921,-2.244735,0.261718,-1.512204,0.106925,-1.873141,-0.403638,-1.312972,Philippus
-0.190648,-0.063555,0.4418979999999999,1.289493,0.261718,1.0623360000000002,-0.232828,0.647989,0.562987,1.247634,Philippus
0.0562289999999999,-0.2912389999999999,0.2391829999999999,0.767954,0.17234,1.26996,0.484429,-0.292242,-0.278912,0.97379,Marcus
-0.153617,-0.087108,0.299642,0.689629,0.261718,-0.1418839999999999,0.371178,0.166972,-0.216549,-0.214171,Clarius
0.080916,0.438921,0.1431599999999999,-0.523288,0.261718,-0.224934,0.257927,-0.684705,-0.1230049999999999,-0.206769,Ubuntius
-0.5979949999999999,-0.071406,0.352988,0.220844,0.261718,0.813187,0.333428,-0.6457189999999999,0.812439,0.6685300000000001,Philippus
-3.498799,0.391814,0.374326,-5.440122,0.261718,-0.391033,0.220177,-0.404094,0.251173,-0.3613639999999999,Marcus
0.31545,0.117022,0.178724,-1.517104,-1.347089,-1.346105,0.257927,-3.560786,-3.8336,-1.236132,Clarius
0.2166989999999999,0.124874,-3.210528,-0.8869239999999999,0.261718,0.14879,0.144676,-1.249479,-0.902542,0.184324,Marcus
0.043885,0.407516,0.047137,0.460921,0.261718,-0.681707,0.031425,-0.370214,-0.777816,-0.525362,Clarius
0.0562289999999999,-0.09496,0.228514,-0.658066,0.17234,-0.058835,-0.006326,0.482297,-0.1230049999999999,0.070764,Clarius
0.1426359999999999,-0.330495,0.299642,0.418282,0.17234,1.020811,0.333428,-0.395726,-0.185368,0.8594229999999999,Marcus
0.043885,0.407516,-0.120014,0.2817429999999999,0.261718,-0.10036,0.748682,0.320586,0.157628,-0.367018,Marcus
0.1426359999999999,-0.448263,0.438342,0.978909,0.261718,0.14879,-0.044076,0.833367,0.064084,0.285273,Clarius
0.266074,0.109171,0.207175,-0.8491790000000001,0.261718,-0.432558,0.446679,0.013377,-1.120812,-0.501686,Clarius
0.080916,0.164129,0.19295,0.8190069999999999,0.261718,0.730137,0.7864329999999999,0.522215,-0.247731,0.326273,Marcus
-3.498799,0.438921,-0.0524419999999999,-5.440122,-0.4533069999999999,0.107265,0.031425,-1.49654,-0.684271,0.2286389999999999,Marcus
0.25373,-0.338346,-3.210528,-1.790689,0.351096,0.107265,0.408929,0.719787,-0.497183,-0.01426,Marcus
-0.190648,-0.024299,0.367214,2.258633,0.17234,1.685209,0.597681,0.157827,1.46725,1.350031,Mongucus
-0.017834,0.23479,-0.180472,0.6210319999999999,0.261718,1.26996,0.55993,0.048713,-0.1230049999999999,0.92886,Clarius
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.30458,-0.157328,-2.086827,-0.5283640000000001,-1.000672,Coronavirucus
0.8462350000000001,-0.09496,0.182281,-1.981085,0.6192300000000001,-2.342701,-0.006326,-2.35641,-0.310094,-2.033808,Coronavirucus
0.241386,0.2033849999999999,0.125378,-1.422726,-1.347089,0.605563,0.748682,0.986341,-0.497183,0.2659849999999999,Clarius
0.15498,-0.377602,0.349432,0.70613,-0.006417,0.190314,0.144676,0.651483,0.718895,0.203491,Marcus
-0.0301779999999999,0.391814,0.2178449999999999,-0.0733299999999999,0.261718,-0.183409,0.446679,-0.03225,-0.372457,-0.285622,Ubuntius
-0.252367,-0.1106619999999999,0.452567,0.8883209999999999,0.17234,-0.391033,0.144676,-0.215376,-0.341275,-0.317302,Esequlius
0.006853,0.462474,-0.016878,0.649795,-1.347089,0.273364,0.031425,0.353243,0.157628,0.3592309999999999,Clarius
0.2907619999999999,-0.189174,0.079145,-0.085921,0.976743,-1.802878,-1.1010879999999998,-0.097252,0.843621,-0.983794,Coronavirucus
0.2166989999999999,-0.189174,0.352988,-2.20129,0.261718,-0.889332,0.182426,-1.807187,-2.0562560000000003,-0.784788,Marcus
-0.22768,0.046362,0.214288,0.746888,0.261718,-0.349509,0.333428,1.6079450000000002,1.186617,-0.368838,Philippus
0.068573,0.2269389999999999,0.01513,-0.6098180000000001,-1.078955,1.0623360000000002,0.408929,-0.415549,0.032902,0.8485379999999999,Marcus
-0.042522,0.140576,0.089814,0.07231,0.261718,3.678401,0.748682,-2.578464,-2.180982,2.896077,Marcus
0.09326,-0.267686,0.1680549999999999,-0.383884,0.261718,-0.723232,0.257927,0.100008,0.126447,-0.674471,Marcus
0.192011,-0.259834,0.402778,-0.0659299999999999,0.261718,-0.01731,0.182426,0.660317,0.032902,0.012333,Marcus
-0.314087,-0.236281,0.029355,0.4608609999999999,0.261718,0.107265,0.333428,-0.76456,-0.777816,0.0548639999999999,Marcus
1.7720240000000005,0.014957,0.335206,-0.08619,-2.687761,-0.10036,0.484429,-1.366341,-0.372457,-0.232519,Marcus
0.130292,-0.212727,0.3245369999999999,0.386474,0.261718,-0.432558,0.408929,-0.099544,-0.8089970000000001,-0.492017,Clarius
0.192011,0.2269389999999999,0.118265,-0.472443,0.17234,-0.557133,-0.195078,0.083796,-0.154186,-0.284235,Clarius
0.09326,0.10132,0.313868,0.756586,0.351096,0.273364,0.673182,-0.133074,-0.247731,-0.008776,Marcus
0.031541,0.2033849999999999,0.086258,0.045008,0.17234,0.14879,0.220177,-0.673307,-0.029461,0.139864,Clarius
-0.22768,-0.1106619999999999,0.196506,1.060099,0.261718,-0.058835,0.031425,0.963741,1.966154,0.055744,Mongucus
0.352481,0.321153,0.128935,-1.6467200000000002,-0.9001979999999999,-0.8062819999999999,-0.081827,-0.140102,0.001721,-0.571231,Clarius
-0.042522,0.7529680000000001,-0.109344,1.041241,-1.347089,1.9758830000000005,0.106925,-0.567707,-1.089631,1.855574,Clarius
0.15498,-0.448263,0.356544,-0.0038369999999999,0.261718,-0.266459,0.333428,0.253196,-0.091823,-0.304982,Clarius
0.031541,-2.426761,0.37077,0.77977,0.17234,0.564038,0.371178,0.6463770000000001,0.594169,0.423365,Marcus
0.327793,0.50173,0.050694,-1.018301,0.261718,-0.681707,0.484429,-0.6546109999999999,0.126447,-0.744488,Ubuntius
0.031541,0.140576,0.399221,-0.817372,0.261718,-0.183409,0.371178,0.477948,0.40708,-0.239703,Paithonius
-3.461768,-0.204876,-3.210528,-3.4418370000000005,-3.045274,0.356414,-5.706639,2.470726,-3.20997,-3.827853,Clarius
-0.091897,-0.118513,0.189393,1.280303,0.261718,-0.01731,0.257927,2.148314,0.438262,-0.040119,Marcus
-0.301743,0.352558,0.288973,1.638181,0.261718,1.934358,-0.308329,-0.7710060000000001,0.064084,2.126321,Philippus
-3.498799,-0.369751,0.552147,0.331573,-4.9222150000000005,0.231839,0.408929,0.1608369999999999,-0.154186,0.09303,Philippus
0.130292,0.077766,-0.045329,0.285383,-0.095795,0.813187,0.257927,0.186096,0.344717,0.709252,Marcus
0.401857,-0.220579,-3.210528,-1.1855129999999998,-1.168333,-2.716425,-2.875357,-0.415801,2.620965,-3.5496449999999995,Marcus
0.204355,-0.354049,0.32098,0.410166,-0.989576,0.439463,0.446679,0.065604,0.251173,0.263827,Marcus
-0.314087,-0.063555,0.42056,0.003921,0.17234,-0.6401819999999999,0.144676,0.362485,0.40708,-0.528135,Esequlius
0.1426359999999999,-0.377602,0.3280929999999999,-0.039583,0.261718,-0.307984,0.295677,-0.26638,-0.310094,-0.320967,Clarius
-0.00549,-0.071406,0.352988,-0.206676,0.261718,-1.429155,-0.006326,-1.185719,-0.341275,-1.164633,Paithonius
0.1426359999999999,-0.377602,0.3280929999999999,-0.039583,0.261718,0.0657399999999999,0.333428,0.117424,-0.247731,-0.005448,Clarius
-0.153617,-0.354049,0.37077,-0.513262,0.261718,-0.930856,0.257927,-0.709071,-0.091823,-0.859651,Clarius
0.0562289999999999,-0.0164479999999999,0.345875,-0.053786,0.17234,-0.183409,0.748682,-0.027299,0.531806,-0.4306689999999999,Marcus
-0.202992,-0.377602,0.434785,0.244803,-0.721442,-1.096956,0.371178,1.737698,1.186617,-1.061128,Philippus
0.364825,-0.047852,-0.038216,0.327813,0.261718,-0.474083,0.257927,0.1032309999999999,-0.466001,-0.452043,Marcus
0.15498,0.054213,0.164499,-0.048325,0.261718,-0.474083,0.333428,0.553979,0.687713,-0.4798779999999999,Marcus
-0.042522,0.540986,0.253409,-0.8363780000000001,0.261718,1.394535,0.220177,0.527011,0.251173,1.256037,Marcus
0.1056039999999999,0.2033849999999999,-0.023991,0.995678,0.261718,1.020811,0.333428,0.5419609999999999,-0.1230049999999999,0.843016,Marcus
-0.00549,0.4860279999999999,0.118265,0.4465689999999999,0.261718,-0.8062819999999999,0.710932,0.09727,-0.0606419999999999,-0.962372,Ubuntius
-0.277055,0.030659,0.4418979999999999,0.131866,0.17234,-0.6401819999999999,0.52218,0.37594,0.562987,-0.709649,Esequlius
0.241386,-0.322644,0.28186,0.2746119999999999,0.261718,-0.224934,0.333428,-0.246673,-0.247731,-0.26514,Clarius
0.204355,-0.448263,0.349432,0.689659,0.261718,0.231839,0.182426,0.446243,-0.341275,0.226613,Marcus
-0.042522,-0.189174,0.33165,-0.664392,0.261718,-1.761353,0.106925,-0.231568,0.781258,-1.54613,Paithonius
0.4512319999999999,-0.267686,0.335206,-0.8313360000000001,0.261718,-0.432558,0.484429,0.444205,-0.403638,-0.52705,Marcus
0.278418,-0.197025,0.2391829999999999,-0.73839,0.261718,0.854712,0.6354310000000001,-1.484037,-0.216549,0.528522,Clarius
0.080916,0.077766,0.050694,0.857319,-1.257711,-0.349509,-0.157328,1.143819,0.40708,-0.106096,Marcus
-0.141273,-0.055704,0.207175,0.246982,0.261718,-0.6401819999999999,-0.270579,1.379736,0.282354,-0.282391,Clarius
0.204355,-0.354049,0.32098,0.410166,-0.989576,1.228436,0.710932,0.2072969999999999,-0.1230049999999999,0.8200270000000001,Marcus
0.327793,0.336855,-0.020434,1.086893,0.261718,0.854712,0.031425,0.579996,0.438262,0.89026,Marcus
-0.252367,-0.1106619999999999,0.452567,0.8883209999999999,0.17234,1.228436,-0.157328,0.135189,0.064084,1.381181,Esequlius
0.192011,0.2269389999999999,0.118265,-0.472443,0.17234,0.439463,0.182426,-0.783121,-0.559546,0.435094,Clarius
0.377169,0.109171,0.317424,-1.658297,-0.9001979999999999,-1.055431,0.257927,-1.601228,-0.559546,-0.970076,Paithonius
0.1056039999999999,-0.377602,0.260522,0.107578,0.261718,0.190314,0.069175,-0.136122,0.001721,0.255413,Clarius
-0.301743,0.171981,0.285416,0.684706,0.17234,2.681805,-0.157328,1.7582970000000002,1.779065,2.798129,Mongucus
0.068573,-0.087108,0.4703489999999999,-0.099617,0.17234,-0.224934,0.6354310000000001,0.544582,0.500624,-0.423436,Marcus
-0.06721,0.462474,0.10404,0.463129,0.261718,0.564038,0.220177,0.269252,-0.0606419999999999,0.51537,Clarius
0.117948,0.556689,-0.009765,-0.5726100000000001,0.261718,-0.266459,0.106925,-0.46766,0.064084,-0.182695,Clarius
0.080916,0.164129,0.19295,0.8190069999999999,0.261718,0.356414,0.220177,1.047596,-0.029461,0.324838,Marcus
-0.363462,-0.008597,0.256965,-0.22634,0.261718,0.439463,0.52218,1.315937,0.718895,0.223262,Philippus
0.167323,0.171981,0.047137,0.268047,0.17234,-0.391033,0.333428,0.60077,0.282354,-0.409512,Clarius
0.006853,0.164129,0.125378,0.5845100000000001,0.261718,-0.598658,-0.119577,1.7244560000000002,0.126447,-0.363244,Marcus
-0.042522,0.140576,0.089814,0.07231,0.261718,1.103861,0.597681,-1.447225,-0.684271,0.760668,Marcus
-0.38815,0.321153,0.107596,0.886232,0.351096,2.80638,0.446679,-1.313414,-1.2455379999999998,2.367038,Clarius
0.204355,0.038511,0.036468,0.655644,0.17234,0.771662,1.012935,0.370523,0.40708,0.239114,Marcus
1.142487,0.062064,0.125378,1.0598299999999998,0.261718,0.522513,0.333428,0.7222529999999999,-0.185368,0.407573,Marcus
-0.116585,-0.079257,0.381439,1.540879,0.17234,0.439463,-0.42158,0.702778,1.46725,0.816049,Mongucus
-0.017834,-0.055704,0.2320699999999999,0.604621,-0.989576,0.730137,0.899684,0.577317,0.219991,0.263948,Marcus
-0.054866,-0.330495,-3.210528,-0.2674559999999999,0.261718,0.314889,-0.006326,0.30286,-0.1230049999999999,0.419965,Clarius
0.266074,0.580242,0.1147089999999999,-0.165469,0.261718,0.273364,0.55993,0.37693,-0.0606419999999999,0.061036,Marcus
-0.314087,0.540986,-0.041773,0.8825620000000001,0.261718,0.564038,0.52218,0.4032179999999999,-0.185368,0.337231,Clarius
0.15498,0.23479,0.210732,0.643738,0.17234,0.107265,0.069175,1.338323,0.032902,0.185445,Marcus
-0.486901,-0.03215,0.196506,-0.633748,0.261718,-1.055431,-0.006326,0.927396,1.155435,-0.8261850000000001,Paithonius
0.698109,-0.306942,-0.03466,0.0626419999999999,0.976743,-1.2630549999999998,-1.25209,1.291493,2.246787,-0.368368,Coronavirucus
0.080916,0.014957,0.064919,0.346104,0.17234,-0.474083,0.748682,0.859713,0.032902,-0.693459,Marcus
-0.202992,0.36826,0.388552,0.915832,0.17234,-0.183409,0.220177,0.818145,0.656532,-0.17856,Esequlius
0.15498,0.23479,0.210732,0.643738,0.17234,0.439463,0.6354310000000001,0.837677,0.095265,0.151293,Marcus
-0.22768,-0.997846,0.356544,-0.0269319999999999,0.261718,-0.557133,0.257927,-0.168507,0.313536,-0.536296,Esequlius
0.994361,-0.008597,-0.148465,0.8268840000000001,0.261718,-0.058835,0.446679,0.7980109999999999,-0.559546,-0.176112,Marcus
-3.498799,-0.22843,-3.210528,-0.316957,-4.9222150000000005,2.72333,-0.119577,-1.206843,-1.183175,2.725798,Marcus
-0.104241,-0.338346,0.384996,-0.096275,0.261718,-0.432558,0.748682,0.549339,1.03071,-0.651977,Philippus
0.1426359999999999,-0.142067,0.246296,0.789259,-1.347089,0.480988,-2.611104,-0.403977,-1.089631,-1.335045,Marcus
0.809204,-0.16562,0.025799,0.7121270000000001,0.887365,0.522513,-0.308329,0.6935560000000001,1.061891,0.795567,Coronavirucus
0.1056039999999999,0.289748,0.1716109999999999,-0.220044,0.261718,-0.391033,0.257927,0.350408,0.126447,-0.365571,Marcus
0.1056039999999999,0.7215630000000001,0.086258,0.505409,0.261718,-0.266459,0.446679,0.528467,0.001721,-0.358061,Clarius
-0.153617,-0.03215,0.2711909999999999,0.057241,0.261718,0.730137,0.144676,-0.384698,-0.310094,0.710494,Marcus
-0.363462,0.23479,0.000904,0.759778,0.261718,1.103861,0.295677,-0.183379,-0.091823,0.942797,Ubuntius
-0.042522,0.2976,0.079145,1.500568,0.351096,0.8962370000000001,0.069175,0.148391,-0.247731,0.905715,Clarius
0.019197,-0.087108,0.384996,0.7949579999999999,0.261718,-0.183409,0.371178,0.780246,0.531806,-0.2419219999999999,Marcus
-0.116585,-0.6523939999999999,0.5059130000000001,-1.24874,0.261718,-1.553729,0.371178,-2.312783,-1.307901,-1.476259,Philippus
-0.314087,0.164129,0.200063,0.132493,0.261718,-0.889332,-0.157328,-0.18767,-0.0606419999999999,-0.6144850000000001,Philippus
0.043885,0.274046,0.182281,0.095763,0.261718,-0.764757,0.333428,1.094931,-0.403638,-0.74802,Clarius
0.2907619999999999,-0.181323,0.4418979999999999,-1.339925,0.261718,-7.450257000000001,-11.935457,-0.62807,-2.243345,-6.719324,Clarius
0.204355,0.360409,0.139604,0.299019,-0.095795,-0.598658,0.069175,0.628456,0.500624,-0.4641699999999999,Marcus
0.512951,-0.416858,0.125378,0.549719,0.976743,-0.681707,-1.176589,0.535612,1.373706,0.184492,Coronavirucus
0.352481,0.2112369999999999,0.306755,-0.946242,0.17234,0.190314,0.371178,0.436691,0.064084,0.0904259999999999,Marcus
-0.128929,-0.322644,0.288973,0.764881,0.261718,0.024215,0.220177,0.30818,0.1888099999999999,0.0198069999999999,Clarius
0.426544,7.293003999999999,0.19295,-1.533156,-0.989576,-1.470679,0.144676,-2.815856,-2.617523,-1.294516,Marcus
0.587014,0.399665,0.064919,0.116828,-1.615223,1.228436,0.408929,-0.239024,-0.621908,0.997599,Marcus
0.377169,0.022808,0.139604,1.070691,0.976743,-0.432558,-1.554093,1.237305,2.028517,0.68214,Coronavirucus
-0.375806,-0.2912389999999999,-3.210528,-0.835274,0.082961,2.9309540000000003,0.182426,-1.771734,-2.274526,2.676493,Esequlius
0.192011,-0.259834,0.402778,-0.0659299999999999,0.261718,0.024215,0.333428,0.296492,0.313536,-0.01062,Marcus
0.1056039999999999,-0.251983,0.466793,0.287084,0.261718,-0.266459,-0.044076,-0.154975,-0.684271,-0.087556,Marcus
-0.00549,0.054213,0.32098,0.804804,0.17234,2.72333,-0.081827,-0.352294,0.531806,2.812462,Mongucus
0.1426359999999999,0.470326,-2.958023,-0.379737,0.261718,1.020811,0.408929,0.082748,0.219991,0.793168,Marcus
0.364825,-0.149918,0.107596,-1.108143,0.17234,0.231839,0.220177,-0.18534,-0.403638,0.2105199999999999,Marcus
0.266074,0.580242,0.1147089999999999,-0.165469,0.261718,-0.764757,0.333428,0.29822,0.095265,-0.746344,Marcus
-0.264711,-0.275537,0.384996,1.343918,0.261718,1.43606,0.182426,-0.010039,0.157628,1.31759,Marcus
-3.498799,0.4546229999999999,0.128935,-5.440122,-0.006417,-0.1418839999999999,0.484429,0.02623,0.438262,-0.272337,Marcus
-0.017834,-0.055704,0.2320699999999999,0.604621,-0.989576,-0.224934,0.220177,-0.4338579999999999,-0.154186,-0.214605,Marcus
0.907954,-0.330495,0.132491,1.039033,0.887365,-0.972381,-1.1010879999999998,0.7656850000000001,0.968347,-0.141177,Coronavirucus
0.389513,0.376111,0.018686,-0.690978,0.082961,0.273364,0.673182,-1.526595,-1.089631,0.0074629999999999,Marcus
-0.252367,-0.063555,0.594823,0.8912450000000001,0.529852,0.14879,-0.7613340000000001,1.127685,2.246787,0.762138,Mongucus
0.352481,0.2112369999999999,0.306755,-0.946242,0.17234,0.522513,1.10102,-0.616051,0.084872,-0.003507,Marcus
-0.054866,-0.024299,0.079145,0.136282,0.261718,-0.723232,0.295677,0.75454,0.500624,-0.691759,Clarius
-0.128929,0.383963,0.2320699999999999,1.248675,0.261718,-0.10036,0.257927,1.388511,0.282354,-0.110617,Marcus
0.031541,0.2976,-3.210528,-0.5835899999999999,-0.721442,-0.349509,0.408929,0.763996,0.62535,-0.404594,Marcus
0.2166989999999999,0.124874,-3.210528,-0.8869239999999999,0.261718,-0.058835,0.710932,0.022521,-0.310094,-0.316531,Marcus
0.080916,0.10132,0.10404,0.14049,0.261718,0.564038,0.597681,-0.395551,-0.466001,0.288504,Marcus
0.080916,-0.142067,0.1716109999999999,-0.470713,0.261718,-0.972381,0.106925,-0.947259,-0.684271,-0.825354,Clarius
0.0562289999999999,-0.730905,0.4418979999999999,0.183695,0.261718,0.854712,-0.38383,-0.215803,-0.185368,1.168879,Marcus
-0.00549,-0.220579,-3.210528,1.071885,0.261718,1.020811,0.446679,1.038082,0.469443,0.7813060000000001,Marcus
0.1426359999999999,-0.2912389999999999,-3.210528,-2.167812,0.351096,-0.764757,0.106925,-0.376951,0.064084,-0.6423449999999999,Clarius
-0.054866,0.2033849999999999,0.05425,-0.028782,0.261718,-0.764757,0.144676,0.474124,0.500624,-0.655485,Ubuntius
0.192011,-0.259834,0.402778,-0.0659299999999999,0.261718,-0.10036,0.295677,-0.616013,-0.466001,-0.120888,Marcus
0.09326,-0.267686,0.1680549999999999,-0.383884,0.261718,0.771662,0.937434,-0.4752699999999999,0.313536,0.284839,Marcus
0.463576,0.109171,0.224957,-1.411178,0.261718,0.522513,0.597681,-0.2094349999999999,-0.1230049999999999,0.252315,Marcus
0.043885,0.0699149999999999,0.285416,0.3727789999999999,0.261718,1.103861,0.710932,-0.025415,0.375899,0.698487,Paithonius
0.117948,-0.189174,0.029355,0.763359,0.887365,1.26996,-0.799085,1.022784,0.7500760000000001,1.8621330000000005,Coronavirucus
0.0562289999999999,0.4860279999999999,0.10404,-0.0533379999999999,0.261718,-0.01731,0.220177,-0.408559,0.375899,-0.0189979999999999,Ubuntius
0.130292,-0.126364,0.3778829999999999,0.755362,0.261718,1.26996,0.144676,0.373532,0.62535,1.191855,Marcus
-0.042522,-0.416858,0.569929,-2.224653,0.082961,2.100457,0.55993,-0.8079529999999999,-1.120812,1.668394,Esequlius
-0.091897,-0.220579,0.2747469999999999,0.567174,-0.185173,0.231839,0.710932,0.112647,-0.310094,-0.059937,Marcus
-0.22768,-0.1106619999999999,0.196506,1.060099,0.261718,0.439463,0.333428,0.774305,1.560794,0.330312,Mongucus
0.031541,0.666605,-0.095119,0.010217,0.17234,0.0657399999999999,0.069175,1.076001,0.219991,0.1389359999999999,Ubuntius
-0.141273,1.553789,0.5414770000000001,-0.649324,-1.257711,1.145386,-0.006326,0.821465,-0.372457,1.168251,Esequlius
0.068573,-0.181323,-3.210528,-0.294311,-1.168333,0.647088,0.295677,0.352467,-0.216549,0.53203,Clarius
0.068573,-0.087108,0.4703489999999999,-0.099617,0.17234,0.937762,0.899684,0.050111,0.251173,0.468572,Marcus
0.192011,0.509582,0.079145,1.072093,0.261718,2.308081,0.6354310000000001,-0.373048,0.219991,1.7973599999999998,Marcus
0.130292,-1.6494939999999998,-3.210528,-2.636061,-2.419627,1.43606,0.6354310000000001,1.343041,0.1888099999999999,1.034391,Marcus
-0.0301779999999999,-0.189174,0.2427389999999999,-0.4087989999999999,0.261718,-0.598658,0.371178,-0.764754,-0.8089970000000001,-0.614895,Clarius
0.303106,0.352558,0.082701,0.7039810000000001,0.261718,-0.349509,0.220177,0.597314,-0.185368,-0.317025,Clarius
-0.00549,-0.071406,0.352988,-0.206676,0.261718,-1.429155,0.484429,0.166816,0.438262,-1.406532,Paithonius
-0.22768,-0.251983,0.449011,-1.268911,0.261718,0.647088,0.52218,1.451553,0.282354,0.399881,Philippus
0.117948,0.171981,0.2178449999999999,1.738109,0.261718,0.439463,0.106925,1.7303389999999998,0.157628,0.459867,Marcus
0.364825,-0.047852,-0.038216,0.327813,0.261718,1.103861,0.55993,-0.157751,-0.029461,0.7874899999999999,Marcus
0.15498,0.23479,0.210732,0.643738,0.17234,0.854712,0.333428,0.667928,-0.590727,0.737003,Marcus
-3.498799,0.4860279999999999,0.139604,-5.440122,-0.006417,-0.889332,0.144676,-0.5002770000000001,-2.461615,-0.770913,Marcus
-0.16596,-0.134216,0.256965,0.3870409999999999,0.261718,-0.598658,0.182426,-0.133035,-0.43482,-0.522891,Clarius
0.599358,-2.426761,0.011573,0.5402600000000001,0.976743,-0.723232,0.295677,0.8152520000000001,2.1844240000000004,-0.691759,Coronavirucus
0.117948,-0.189174,0.029355,0.763359,0.887365,-0.183409,-0.8745850000000001,1.972857,1.903791,0.525207,Coronavirucus
0.031541,0.2976,-3.210528,-0.5835899999999999,-0.721442,2.598755,-3.10186,-0.377436,-0.933723,-1.323604,Marcus
0.303106,0.022808,0.146717,-1.815842,0.261718,-0.723232,0.257927,-1.42249,-0.777816,-0.66572,Marcus
-0.264711,-0.275537,0.384996,1.343918,0.261718,0.771662,0.408929,0.713806,-0.559546,0.582481,Marcus
0.562327,-0.000745,-3.210528,-2.832246,0.261718,0.024215,0.899684,0.024773,0.313536,-0.337194,Marcus
0.09326,-0.267686,0.1680549999999999,-0.383884,0.261718,0.14879,0.6354310000000001,-0.198096,0.219991,-0.088472,Marcus
-0.277055,-1.963541,0.616162,0.437826,0.17234,1.851308,0.069175,-0.592074,-0.715453,1.7911279999999998,Esequlius
