Company,TypeName,Inches,ScreenResolution,Ram,OpSys,Weight,Touchscreen,IPS_panel,Cpu_brand,HDD,SSD,Gpu_brand,PRICE
Dell,Notebook,15.6,1366x768,8,Others/No OS/Linux,2.32,0,0,Intel Core i5,1000,0,AMD,31409.6256
HP,Notebook,15.6,1920x1080,4,Windows,2.1,0,0,AMD Processor,1000,0,AMD,26053.92
Acer,Gaming,17.3,1920x1080,16,Windows,4.2,0,1,Intel Core i7,1000,128,Nvidia,103096.8
Dell,Notebook,15.6,1366x768,12,Windows,2.25,0,0,Intel Core i5,1000,0,Intel,34578.72
HP,Notebook,15.6,1920x1080,6,Windows,2.1,0,0,AMD Processor,1000,128,AMD,34632.0
Acer,Notebook,15.6,1366x768,4,Windows,2.4,0,0,Intel Core i5,500,0,Intel,29783.52
Lenovo,Notebook,13.3,1920x1080,8,Windows,1.44,0,1,Intel Core i5,0,256,Intel,51148.8
Lenovo,Notebook,15.6,1920x1080,4,Windows,1.85,0,0,Intel Core i7,1000,0,Intel,41505.12
HP,Workstation,15.6,1920x1080,16,Windows,2.6,0,0,Intel Core i7,0,256,Nvidia,128884.32
Dell,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.55,1,0,Intel Core i5,1000,0,Intel,35111.52
MSI,Gaming,15.6,1920x1080,16,Windows,1.8,0,0,Intel Core i7,1000,256,Nvidia,111593.8944
Acer,Notebook,15.6,1366x768,4,Windows,2.4,0,0,Intel Core i3,500,0,Intel,21887.424
Dell,Notebook,15.6,1920x1080,8,Windows,2.0,0,0,Intel Core i7,1000,128,Nvidia,64308.96
Dell,Notebook,15.6,1366x768,8,Windows,2.0,0,0,Intel Core i3,0,256,Intel,35431.2
Toshiba,Notebook,14.0,1920x1080,8,Windows,1.25,1,1,Intel Core i5,0,256,Intel,81784.8
Lenovo,2 in 1 Convertible,14.0,1920x1080,8,Windows,1.7,1,0,Intel Core i5,0,256,Intel,53226.72
Lenovo,Workstation,15.6,3840x2160,16,Windows,2.5,0,1,Intel Core i7,0,1000,Nvidia,175770.72
Acer,Notebook,14.0,1366x768,2,Others/No OS/Linux,1.68,0,0,Other Intel Processor,0,0,Intel,17582.399999999998
Samsung,Ultrabook,13.3,1920x1080,16,Windows,0.81,0,0,Intel Core i7,0,256,Intel,87858.72
HP,Notebook,15.6,1920x1080,8,Windows,1.86,0,0,Intel Core i3,0,256,Intel,28717.92
Dell,Notebook,14.0,1366x768,8,Windows,1.6,0,0,Intel Core i5,0,256,Intel,60031.1088
HP,Workstation,17.3,1920x1080,16,Windows,3.0,0,1,Other Intel Processor,0,256,Nvidia,233845.92
Lenovo,Netbook,11.6,1366x768,4,Windows,1.4,1,0,Other Intel Processor,0,128,Intel,25308.0
HP,Notebook,15.6,1920x1080,8,Windows,1.84,0,0,Intel Core i5,0,256,Intel,101232.0
Asus,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.45,0,0,Intel Core i5,1000,0,Nvidia,30849.12
Lenovo,Ultrabook,14.0,1920x1080,4,Windows,1.7,0,0,Intel Core i5,0,180,Intel,58394.88
Asus,Notebook,15.6,1366x768,4,Windows,2.37,0,0,Intel Core i7,0,256,Intel,45282.672
Lenovo,2 in 1 Convertible,13.3,3200x1800,8,Windows,1.3,1,1,Intel Core i5,0,256,Intel,63882.72
HP,Notebook,15.6,1920x1080,8,Windows,2.2,0,1,Intel Core i5,1000,128,Nvidia,58554.72
HP,Workstation,15.6,1920x1080,8,Windows,2.59,0,0,Intel Core i7,0,256,Nvidia,83170.08
Dell,Gaming,15.6,3840x2160,16,Windows,4.42,0,1,Intel Core i7,1000,256,Nvidia,152859.7872
Acer,Notebook,15.6,1366x768,4,Windows,2.1,0,0,Intel Core i5,0,256,Intel,31914.72
Lenovo,Gaming,15.6,1920x1080,8,Windows,2.5,0,1,Intel Core i7,1000,128,Nvidia,55837.44
Dell,Ultrabook,12.5,1920x1080,16,Windows,1.18,0,0,Intel Core i7,0,256,Intel,99047.52
Google,Ultrabook,12.3,2400x1600,8,Others/No OS/Linux,1.1,1,0,Intel Core i5,0,256,Intel,83063.52
Asus,Ultrabook,13.3,3200x1800,8,Windows,1.2,0,1,Intel Core i5,0,256,Intel,60153.12
Dell,Notebook,13.3,1366x768,4,Windows,1.65,0,0,Intel Core i3,500,0,Intel,45234.72
Acer,Notebook,13.3,1366x768,4,Windows,1.6,0,0,Intel Core i5,0,128,Intel,34898.4
Asus,Notebook,17.3,1366x768,4,Windows,2.8,0,0,Other Intel Processor,1000,0,Nvidia,25059.715199999995
Dell,Gaming,15.6,3840x2160,16,Windows,2.72,1,1,Intel Core i7,1000,128,Nvidia,58554.72
Samsung,Ultrabook,13.3,1920x1080,8,Windows,1.31,1,0,Intel Core i7,0,256,Intel,85194.72
Acer,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.1,0,0,Other Intel Processor,1000,0,Intel,15877.44
Dell,Notebook,15.6,1920x1080,16,Windows,2.3,0,0,Intel Core i7,0,256,AMD,62938.0656
Samsung,2 in 1 Convertible,15.0,1920x1080,16,Windows,1.71,1,0,Intel Core i7,0,256,AMD,95850.72
Toshiba,Notebook,14.0,1366x768,4,Windows,1.75,0,1,Intel Core i5,0,128,Intel,54345.6
Dell,Gaming,15.6,1920x1080,8,Windows,2.62,0,0,Intel Core i7,1000,0,Nvidia,58554.72
HP,Ultrabook,12.5,1366x768,4,Windows,1.26,0,0,Intel Core i5,0,256,Intel,66280.31999999999
Asus,2 in 1 Convertible,15.6,1920x1080,12,Windows,2.3,1,0,Intel Core i7,2000,0,Nvidia,44701.92
Lenovo,Notebook,15.6,3840x2160,16,Windows,2.5,0,0,Intel Core i7,0,512,Nvidia,126273.6
Acer,Notebook,14.0,1920x1080,4,Windows,1.8,0,1,Intel Core i3,0,128,Intel,33886.08
Razer,Gaming,14.0,1920x1080,16,Windows,1.95,0,0,Intel Core i7,0,512,Nvidia,154458.72
Asus,Notebook,15.6,1920x1080,8,Windows,2.0,0,0,Other Intel Processor,0,128,Intel,31003.632
Dell,Gaming,17.3,1920x1080,32,Windows,4.42,0,1,Intel Core i7,1000,1000,Nvidia,191211.264
Asus,Gaming,17.3,1920x1080,16,Windows,4.3,0,1,Intel Core i7,1000,256,Nvidia,125208.0
Toshiba,Ultrabook,14.0,1920x1080,16,Windows,1.47,0,1,Intel Core i7,0,512,Nvidia,93985.92
Lenovo,Notebook,15.6,1366x768,8,Others/No OS/Linux,2.2,0,0,Other Intel Processor,1000,0,Intel,17529.12
Lenovo,Ultrabook,14.0,1920x1080,16,Windows,1.7,0,0,Intel Core i7,0,512,Intel,122490.72
MSI,Gaming,14.0,1920x1080,16,Windows,1.6,0,1,Intel Core i7,1000,256,Nvidia,100752.48
MSI,Gaming,15.6,1920x1080,8,Windows,2.2,0,0,Intel Core i5,1000,128,Nvidia,58021.92
Lenovo,Gaming,15.6,1920x1080,4,Windows,2.4,0,1,Intel Core i7,1000,0,Nvidia,53226.72
Acer,Gaming,17.3,1920x1080,16,Windows,4.2,0,1,Intel Core i7,1000,256,Nvidia,122490.72
Dell,Gaming,15.6,1920x1080,8,Windows,2.62,0,0,Intel Core i5,0,256,Nvidia,52480.8
Asus,Gaming,15.6,1920x1080,8,Windows,2.24,0,0,Intel Core i7,1000,128,Nvidia,71341.92
Vero,Notebook,14.0,1920x1080,4,Windows,1.22,0,0,Other Intel Processor,0,0,Intel,10810.512
Lenovo,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.37,1,1,Intel Core i7,0,512,Intel,104961.6
Lenovo,2 in 1 Convertible,15.6,1920x1080,8,Windows,2.08,1,0,Intel Core i5,0,256,AMD,51095.52
Apple,Ultrabook,12.0,2304x1440,8,Mac,0.92,0,1,Other Intel Processor,0,0,Intel,62071.2
Lenovo,2 in 1 Convertible,14.0,2560x1440,8,Windows,1.42,1,1,Intel Core i5,0,256,Intel,124142.4
Asus,Notebook,14.0,1366x768,4,Windows,1.63,0,0,Other Intel Processor,0,0,Intel,15930.72
Dell,Notebook,15.6,1366x768,8,Windows,1.95,0,0,Intel Core i5,0,128,Intel,43156.8
Lenovo,2 in 1 Convertible,13.9,1920x1080,8,Windows,1.38,1,1,Intel Core i7,0,256,Intel,71874.72
Dell,Notebook,15.6,1920x1080,8,Windows,2.0,0,0,Intel Core i3,0,256,AMD,39373.92
HP,Workstation,15.6,1920x1080,8,Windows,3.14,0,0,Intel Core i7,0,256,Nvidia,110017.872
Asus,Notebook,15.6,1920x1080,8,Windows,2.37,0,0,Intel Core i5,0,256,Intel,58554.72
Dell,Ultrabook,13.3,1920x1080,8,Windows,1.29,0,0,Intel Core i5,0,256,Intel,79866.72
Dell,Notebook,15.6,3840x2160,8,Windows,2.06,1,0,Intel Core i5,0,256,Nvidia,93186.72
Dell,Netbook,11.6,1366x768,4,Windows,1.63,0,0,Other Intel Processor,0,128,Intel,39640.32
HP,Netbook,12.5,1366x768,8,Windows,1.26,0,0,Intel Core i5,0,256,Intel,74005.92
Toshiba,Notebook,15.6,1366x768,4,Windows,2.1,0,0,Intel Core i5,500,0,Intel,41558.4
HP,Notebook,15.6,1366x768,8,Windows,2.04,0,0,AMD Processor,2000,0,AMD,33513.119999999995
Dell,Gaming,15.6,3840x2160,16,Windows,2.62,0,0,Intel Core i7,0,512,Nvidia,89457.12
Lenovo,Notebook,15.6,1920x1080,4,Windows,2.4,0,0,Intel Core i5,1000,0,Nvidia,32447.52
HP,Gaming,17.3,1920x1080,12,Windows,3.74,0,1,Intel Core i7,1000,0,AMD,93186.72
MSI,Gaming,17.3,1920x1080,16,Windows,2.9,0,0,Intel Core i7,1000,512,Nvidia,128671.2
Samsung,Ultrabook,13.3,1920x1080,8,Windows,0.81,0,0,Intel Core i5,0,256,Intel,79866.72
Dell,Notebook,15.6,1920x1080,8,Windows,1.98,0,0,Intel Core i7,1000,0,Nvidia,51202.08
Dell,Notebook,15.6,1920x1080,8,Windows,2.18,0,0,Intel Core i5,0,256,AMD,42081.0768
Lenovo,Ultrabook,14.0,1920x1080,8,Windows,1.32,0,0,Intel Core i7,0,256,Intel,99047.52
Razer,Ultrabook,12.5,3840x2160,16,Windows,1.29,1,1,Intel Core i7,0,512,Intel,95850.72
HP,Netbook,11.6,1366x768,4,Others/No OS/Linux,1.23,0,0,Other Intel Processor,0,0,Intel,20512.8
Dell,Gaming,17.3,1920x1080,16,Windows,4.36,0,1,Intel Core i7,1000,128,Nvidia,133467.4656
Dell,Notebook,14.0,1366x768,4,Windows,1.76,0,0,Intel Core i5,500,0,Intel,40226.4
Lenovo,Notebook,15.6,1366x768,4,Windows,2.1,0,0,Intel Core i3,500,0,Intel,26101.872
Toshiba,Ultrabook,14.0,1366x768,4,Windows,1.25,0,0,Intel Core i5,0,128,Intel,58075.2
Lenovo,Ultrabook,14.0,1920x1080,8,Windows,1.13,0,1,Intel Core i7,0,512,Intel,133146.72
MSI,Gaming,15.6,1920x1080,8,Windows,2.4,0,0,Intel Core i5,0,256,Nvidia,63882.72
Lenovo,Ultrabook,14.0,1920x1080,8,Windows,1.13,0,1,Intel Core i5,0,0,Intel,99900.0
Toshiba,Notebook,14.0,1366x768,4,Windows,1.75,0,0,Other Intel Processor,0,128,Intel,26586.72
Asus,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.1,1,0,Intel Core i5,0,256,Intel,72354.23999999999
Dell,Notebook,14.0,1366x768,4,Windows,1.76,0,0,Intel Core i3,500,0,Intel,31168.8
Acer,Netbook,11.6,1366x768,4,Others/No OS/Linux,1.35,0,1,Other Intel Processor,0,0,Intel,18914.4
Acer,Notebook,14.0,1920x1080,8,Windows,1.5,0,1,Intel Core i3,0,128,Intel,32980.32
Razer,Gaming,17.3,3840x2160,32,Windows,3.49,1,0,Intel Core i7,0,512,Nvidia,292986.72
Lenovo,Ultrabook,14.0,2560x1440,16,Windows,1.1,0,1,Intel Core i7,0,512,Intel,111834.72
Asus,Notebook,15.6,1920x1080,4,Others/No OS/Linux,2.1,0,0,Intel Core i5,1000,0,Nvidia,27652.32
Lenovo,Notebook,14.0,1920x1080,8,Windows,1.7,0,0,Intel Core i5,0,256,Intel,63190.08
Lenovo,Notebook,14.0,1920x1080,8,Windows,1.32,0,1,Intel Core i5,0,256,Intel,87912.0
Dell,Gaming,15.6,1920x1080,16,Windows,3.21,0,0,Intel Core i7,1000,256,Nvidia,147832.28639999998
Asus,Gaming,17.3,1920x1080,16,Windows,2.9,0,0,Intel Core i7,1000,256,Nvidia,128884.32
Toshiba,Notebook,15.6,1366x768,4,Windows,2.0,0,0,Intel Core i3,500,0,Intel,35644.32
Lenovo,Notebook,14.0,1366x768,4,Others/No OS/Linux,1.5,0,0,Other Intel Processor,0,0,Intel,17316.0
Asus,Notebook,15.6,1920x1080,8,Windows,2.3,0,0,Intel Core i5,128,0,Intel,31435.2
Asus,Gaming,17.3,1920x1080,16,Windows,2.73,0,0,Intel Core i7,1000,512,Nvidia,95850.72
Dell,Gaming,17.3,1920x1080,32,Windows,4.42,0,1,Intel Core i7,1000,512,Nvidia,163723.57919999998
HP,Notebook,17.3,1600x900,8,Windows,2.63,0,0,Intel Core i5,1000,0,Nvidia,48484.8
Dell,Notebook,15.6,1366x768,8,Windows,2.18,0,0,Intel Core i5,0,128,Intel,38041.3872
HP,Ultrabook,14.0,1920x1080,8,Windows,1.54,0,0,Intel Core i7,0,512,Intel,99633.6
Dell,Notebook,15.6,1920x1080,4,Windows,2.18,0,0,Intel Core i7,0,256,AMD,39373.92
HP,2 in 1 Convertible,11.6,1366x768,4,Others/No OS/Linux,1.4,1,0,Other Intel Processor,0,0,Intel,32767.2
Asus,Ultrabook,13.3,1920x1080,8,Windows,1.45,0,1,Intel Core i5,0,512,Nvidia,54665.28
HP,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.28,1,0,Intel Core i5,0,256,Intel,121318.56
HP,Ultrabook,14.0,1920x1080,8,Windows,1.54,0,0,Intel Core i7,0,512,Intel,78215.04
HP,Notebook,15.6,1366x768,4,Others/No OS/Linux,1.86,0,0,Other Intel Processor,0,128,Intel,15930.72
Asus,Gaming,15.6,1920x1080,16,Windows,2.1,0,0,Intel Core i7,1000,128,Nvidia,101178.72
Dell,Notebook,17.3,1920x1080,8,Others/No OS/Linux,2.83,0,0,Intel Core i7,1000,0,AMD,46087.2
Lenovo,Ultrabook,14.0,1920x1080,8,Windows,1.96,0,1,Intel Core i7,0,256,Nvidia,101391.84
Asus,Notebook,15.6,1920x1080,8,Windows,2.3,0,1,Intel Core i7,0,256,Nvidia,41931.36
Dell,Notebook,15.6,1920x1080,8,Windows,1.9,0,0,Intel Core i5,0,128,Intel,50349.6
Asus,Notebook,15.6,1366x768,4,Windows,2.0,0,0,Other Intel Processor,1000,0,Intel,23922.72
HP,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.28,1,0,Intel Core i7,0,256,Intel,136343.52
Dell,Notebook,13.3,1920x1080,8,Windows,1.62,1,0,Intel Core i5,1000,0,Intel,34578.72
Lenovo,Notebook,15.6,1920x1080,4,Others/No OS/Linux,2.2,0,0,Intel Core i3,1000,0,Intel,24988.32
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.3,0,1,Intel Core i5,1000,0,Intel,45323.1648
HP,Notebook,15.6,1920x1080,8,Windows,1.84,0,0,Intel Core i5,0,256,AMD,71874.72
Toshiba,Notebook,13.3,1920x1080,4,Windows,1.05,0,0,Intel Core i5,0,128,Intel,68464.8
Lenovo,Gaming,15.6,1920x1080,8,Others/No OS/Linux,2.5,0,1,Intel Core i5,1000,0,Nvidia,54185.76
Dell,Ultrabook,13.3,3200x1800,16,Windows,1.29,1,0,Intel Core i7,0,512,Intel,119347.2
HP,Notebook,15.6,1920x1080,4,Windows,2.07,0,0,Intel Core i5,500,0,Intel,48484.8
Toshiba,Ultrabook,13.3,1366x768,8,Windows,1.2,0,0,Intel Core i5,0,256,Intel,58341.6
Lenovo,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.37,1,1,Intel Core i7,0,256,Intel,103896.0
Acer,Notebook,14.0,1920x1080,8,Windows,1.56,0,1,Intel Core i5,0,256,Intel,48058.56
Dell,Workstation,15.6,1920x1080,8,Windows,2.23,0,0,Intel Core i7,1000,0,Nvidia,94731.84
Lenovo,Notebook,15.6,1366x768,4,Windows,2.38,0,0,Intel Core i5,500,0,Intel,56210.4
Lenovo,Notebook,15.6,1920x1080,4,Others/No OS/Linux,2.2,0,0,Intel Core i3,1000,0,AMD,25521.12
Toshiba,Notebook,15.6,1920x1080,8,Windows,2.0,0,1,Intel Core i7,0,256,Intel,73952.64
Lenovo,Notebook,13.3,1920x1080,4,Windows,1.44,0,1,Intel Core i3,0,180,Intel,39160.8
Samsung,Ultrabook,15.0,1920x1080,16,Windows,1.23,0,0,Intel Core i7,0,256,Nvidia,98514.72
Dell,Ultrabook,12.5,1920x1080,8,Windows,1.6,0,0,Intel Core i7,0,256,Intel,90043.2
Asus,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.0,0,0,Other Intel Processor,1000,0,Intel,21258.1872
Xiaomi,Ultrabook,13.3,1920x1080,8,Windows,1.28,0,1,Intel Core i5,0,256,Nvidia,49816.8
Dell,Notebook,15.6,1920x1080,4,Windows,2.18,0,0,Intel Core i5,1000,128,Nvidia,48618.0
HP,Notebook,15.6,1920x1080,4,Windows,2.04,0,0,Intel Core i5,0,256,Intel,44701.92
HP,2 in 1 Convertible,13.3,1920x1080,4,Windows,1.28,1,0,Intel Core i5,0,256,Intel,90576.0
HP,2 in 1 Convertible,15.6,1366x768,4,Windows,2.3,1,0,Intel Core i5,500,0,Intel,36486.14399999999
Asus,Notebook,14.1,1366x768,4,Windows,1.65,0,0,Other Intel Processor,0,0,Intel,18541.44
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.2,0,1,Intel Core i7,1000,0,Nvidia,35644.32
Dell,Notebook,15.6,1366x768,4,Windows,2.2,0,0,Other Intel Processor,500,0,Intel,19660.32
HP,2 in 1 Convertible,13.3,1920x1080,4,Windows,1.28,1,0,Intel Core i5,0,256,Intel,95850.72
Dell,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.18,0,0,Intel Core i3,1000,0,AMD,24279.696
Asus,Gaming,17.3,1920x1080,12,Windows,2.2,0,0,Intel Core i5,1000,128,Nvidia,72988.272
Acer,Netbook,11.6,1366x768,4,Others/No OS/Linux,1.25,0,1,Other Intel Processor,0,0,Intel,15824.16
Lenovo,Notebook,17.3,1600x900,4,Windows,2.8,0,0,AMD Processor,500,0,AMD,20193.12
HP,Notebook,14.0,1920x1080,4,Windows,1.95,0,0,Intel Core i5,0,128,Intel,67399.2
HP,2 in 1 Convertible,13.3,3200x1800,16,Windows,1.42,1,0,Intel Core i7,0,256,Intel,74538.72
Samsung,Ultrabook,15.0,1920x1080,8,Windows,1.17,0,0,Intel Core i7,0,256,Intel,90522.72
Lenovo,Ultrabook,14.0,1920x1080,8,Windows,1.32,0,1,Intel Core i5,0,256,Intel,95850.72
MSI,Gaming,17.3,3840x2160,16,Windows,2.43,0,1,Intel Core i7,2000,512,Nvidia,141138.72
Toshiba,Notebook,13.3,1920x1080,8,Windows,1.05,0,0,Intel Core i5,0,256,Intel,78588.0
Dell,Gaming,15.6,1920x1080,8,Others/No OS/Linux,2.62,0,0,Intel Core i7,1000,0,Nvidia,49497.12
HP,Notebook,15.6,1920x1080,8,Windows,2.04,0,0,Intel Core i7,1000,0,Nvidia,47952.0
Dell,Notebook,15.6,1366x768,4,Windows,2.18,0,0,Intel Core i3,1000,0,AMD,32713.92
Dell,Notebook,15.6,1920x1080,8,Windows,1.9,0,0,Intel Core i5,500,0,Intel,49816.8
Dell,2 in 1 Convertible,13.3,3200x1800,8,Windows,1.24,1,0,Intel Core i7,0,512,Intel,107257.968
Asus,Gaming,17.3,1920x1080,32,Windows,3.58,0,1,Intel Core i7,0,512,Nvidia,68145.12
Dell,2 in 1 Convertible,13.3,1920x1080,16,Windows,1.22,1,0,Intel Core i7,0,256,Intel,87858.72
Lenovo,Ultrabook,14.0,1920x1080,8,Windows,1.13,0,1,Intel Core i7,0,0,Intel,109170.72
Lenovo,Notebook,15.6,1920x1080,8,Windows,1.95,0,1,Intel Core i5,0,512,Intel,104588.1072
LG,Ultrabook,15.6,1920x1080,16,Windows,1.08,1,1,Intel Core i7,0,512,Intel,111834.72
HP,Netbook,12.5,1920x1080,8,Windows,1.26,0,0,Intel Core i7,0,512,Intel,79014.23999999999
Acer,Notebook,15.6,1920x1080,4,Others/No OS/Linux,2.2,0,1,Other Intel Processor,0,0,Intel,19127.52
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.6,0,1,Intel Core i5,1000,128,Nvidia,42037.92
LG,Ultrabook,14.0,1920x1080,8,Windows,0.98,1,1,Intel Core i7,0,512,Intel,101178.72
Dell,Notebook,14.0,1920x1080,8,Windows,1.6,0,0,Intel Core i5,0,256,Intel,64202.4
HP,Ultrabook,12.5,3840x2160,8,Windows,1.09,1,0,Other Intel Processor,0,240,Intel,165168.0
Lenovo,Notebook,15.6,1920x1080,6,Windows,2.2,0,0,Intel Core i7,0,256,Nvidia,42037.92
HP,Notebook,15.6,1920x1080,8,Windows,2.04,0,0,Intel Core i7,0,256,Nvidia,54291.78719999999
Acer,Notebook,15.6,1920x1080,4,Windows,2.4,0,0,Intel Core i3,1000,0,Intel,26586.72
Lenovo,Notebook,13.3,1920x1080,4,Windows,1.44,0,0,Intel Core i5,0,128,Intel,46939.68
HP,Notebook,13.3,1920x1080,8,Windows,1.49,0,0,Intel Core i5,0,256,Intel,51148.8
MSI,Gaming,17.3,1920x1080,16,Windows,2.7,0,0,Intel Core i7,1000,256,Nvidia,85194.72
Dell,Gaming,15.6,1920x1080,16,Windows,2.6,0,0,Intel Core i7,1000,128,Nvidia,71874.72
MSI,Gaming,15.6,1920x1080,8,Windows,2.2,0,0,Intel Core i5,1000,128,Nvidia,59668.804800000005
Dell,Notebook,15.6,1366x768,4,Windows,2.18,0,0,Intel Core i5,1000,0,AMD,36496.2672
HP,Ultrabook,15.6,1920x1080,8,Windows,1.84,0,0,Intel Core i7,0,256,AMD,69103.62719999999
HP,Ultrabook,13.3,3200x1800,8,Windows,1.39,1,0,Intel Core i7,0,256,Intel,61218.72
Toshiba,Notebook,15.6,1920x1080,16,Windows,2.4,0,1,Intel Core i7,0,256,Nvidia,105228.0
Lenovo,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.37,1,1,Intel Core i5,0,512,Intel,97236.0
Dell,Notebook,15.6,1366x768,4,Windows,1.95,0,0,Intel Core i5,500,0,Intel,38889.072
Lenovo,Ultrabook,12.5,1920x1080,8,Windows,1.36,0,1,Intel Core i7,0,256,Intel,87912.0
HP,Notebook,15.6,1920x1080,8,Windows,2.31,0,0,Intel Core i5,0,256,Intel,62071.2
Dell,Notebook,15.6,1366x768,4,Windows,2.18,0,0,Intel Core i5,1000,0,Intel,37725.4368
HP,Notebook,14.0,1366x768,4,Windows,1.95,0,0,Intel Core i5,500,0,Intel,61218.72
Lenovo,Notebook,15.6,1366x768,4,Windows,2.2,0,0,Other Intel Processor,1000,0,Intel,16463.52
HP,Ultrabook,12.5,1920x1080,4,Windows,1.26,0,0,Intel Core i5,500,0,Intel,84129.12
HP,Notebook,15.6,1366x768,4,Others/No OS/Linux,1.86,0,0,Other Intel Processor,1000,0,Intel,15392.592
Lenovo,2 in 1 Convertible,13.3,3200x1800,16,Windows,1.3,1,1,Intel Core i7,0,1000,Intel,95850.72
Toshiba,Notebook,14.0,1920x1080,4,Windows,1.47,0,1,Intel Core i5,0,128,Intel,58874.4
HP,Netbook,12.5,1920x1080,8,Windows,1.26,0,0,Intel Core i5,0,256,Intel,88924.31999999999
Dell,Notebook,15.6,1366x768,4,Windows,2.18,0,0,Intel Core i3,1000,0,Intel,29762.208
MSI,Gaming,15.6,1920x1080,8,Windows,2.2,0,0,Intel Core i7,1000,128,Nvidia,63882.72
Dell,Ultrabook,14.0,1920x1080,8,Windows,1.36,0,0,Intel Core i5,0,256,Intel,87325.92
Dell,Gaming,17.3,2560x1440,16,Windows,4.36,0,0,Intel Core i7,1000,512,Nvidia,146946.24
HP,Gaming,17.3,1920x1080,8,Windows,2.75,0,1,Intel Core i5,1000,128,Nvidia,74538.72
Asus,Notebook,17.3,1600x900,4,Windows,2.8,0,0,Other Intel Processor,1000,0,Nvidia,28238.4
Acer,Notebook,15.6,1366x768,4,Windows,2.23,0,0,Intel Core i5,500,0,Intel,32980.32
Toshiba,Notebook,15.6,1366x768,8,Windows,2.2,0,0,Intel Core i5,0,256,Intel,59620.32
Lenovo,2 in 1 Convertible,11.3,1920x1080,8,Windows,1.1,1,1,Other Intel Processor,0,256,Intel,69210.72
Lenovo,Gaming,15.6,1920x1080,16,Windows,2.5,0,1,AMD Processor,1000,512,AMD,53226.72
Dell,Ultrabook,12.5,1920x1080,8,Windows,1.36,1,0,Intel Core i5,0,256,Intel,78438.816
Lenovo,Notebook,15.6,1920x1080,8,Others/No OS/Linux,2.2,0,0,Intel Core i7,1000,0,Nvidia,36496.8
Dell,Notebook,17.3,1600x900,4,Windows,2.36,0,0,Intel Core i3,1000,0,AMD,35111.52
Acer,Notebook,14.0,1366x768,4,Others/No OS/Linux,1.68,0,0,Other Intel Processor,0,0,Intel,18594.72
HP,Workstation,15.6,1920x1080,8,Windows,2.0,0,1,Intel Core i7,0,8,Nvidia,119826.72
Dell,Ultrabook,14.0,1920x1080,8,Windows,1.36,0,0,Intel Core i7,0,256,Intel,94572.0
Toshiba,Notebook,13.3,1920x1080,8,Windows,1.2,0,0,Intel Core i5,0,256,Intel,77788.8
Asus,2 in 1 Convertible,12.5,1920x1080,8,Others/No OS/Linux,1.2,0,0,Other Intel Processor,0,0,Intel,61751.52
Lenovo,Ultrabook,14.0,1920x1080,8,Windows,1.7,0,1,Intel Core i7,0,256,Intel,79333.3872
Dell,Gaming,17.3,3840x2160,16,Windows,4.36,0,1,Intel Core i7,1000,512,Nvidia,168045.12
Dell,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.24,1,0,Intel Core i5,0,256,Intel,101178.72
HP,2 in 1 Convertible,11.6,1366x768,4,Windows,1.45,1,0,Other Intel Processor,0,256,Intel,41292.0
Dell,Ultrabook,13.3,3200x1800,8,Windows,1.3,0,0,Intel Core i7,0,256,Intel,67559.04
Acer,2 in 1 Convertible,11.6,1366x768,4,Others/No OS/Linux,1.25,1,1,Other Intel Processor,0,0,Intel,20725.92
Toshiba,Notebook,13.3,1920x1080,8,Windows,1.2,0,0,Intel Core i5,0,256,Intel,81784.8
Lenovo,Ultrabook,12.5,1920x1080,8,Windows,1.36,0,1,Intel Core i5,0,256,Intel,93772.8
Acer,Notebook,15.6,1920x1080,12,Windows,2.4,0,0,Intel Core i5,1000,128,Nvidia,53759.52
Toshiba,Ultrabook,12.5,1920x1080,8,Windows,1.1,1,0,Intel Core i7,0,512,Intel,95371.2
HP,Notebook,15.6,1366x768,8,Windows,2.04,0,0,Intel Core i5,1000,0,Nvidia,45101.52
Dell,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.25,0,0,Intel Core i3,1000,0,AMD,24808.2336
Dell,Notebook,15.6,1366x768,4,Windows,1.9,0,0,Intel Core i5,500,0,Intel,43956.0
HP,Notebook,15.6,1920x1080,4,Windows,2.04,0,0,Intel Core i3,500,0,Intel,36496.8
Dell,Gaming,17.3,1920x1080,32,Windows,4.42,0,1,Intel Core i7,1000,256,Nvidia,167778.72
Lenovo,Notebook,15.6,1920x1080,6,Windows,2.4,0,0,Intel Core i5,0,256,Nvidia,37029.6
Dell,2 in 1 Convertible,13.3,3200x1800,16,Windows,1.22,1,0,Intel Core i7,0,512,Intel,101178.72
